,w_0,w_1,w_2,gamma_0,gamma_1,gamma_2
487,0.493722746723331,0.3678648636730796,0.380706791608509,-2.9341221578567827,-2.416245907603985,-2.1603967733100418
488,0.2337042274943341,0.2971336333541348,0.2746625424750473,-3.0297731450201524,-2.612390734638515,-2.323264313041779
489,0.5868937470246685,0.4746834344442261,0.3879688972508815,-2.9127182560894167,-2.416446753858491,-2.149195665585219
490,0.7609773336448827,0.5289369894025538,0.4037911552303286,-2.710949068387528,-2.4588461027087885,-2.2971015835637267
491,0.3183859121424724,0.4299001731405411,0.3379904771649306,-3.083435863188508,-2.6197325561248475,-2.280188500281107
492,0.4316738512693391,0.3763874330875065,0.2640326094588618,-3.057961777672272,-2.682897669779704,-2.494090449881216
493,0.3266941252650328,0.4125651448268094,0.3576041184285721,-2.94122340141458,-2.428057524522265,-2.1286932708866444
494,0.2960289812712604,0.4989766041510301,0.3872355061646092,-3.1277116828944376,-2.559507183562213,-2.347058409707733
495,0.4413118515564949,0.4015692670202982,0.3695302028193256,-3.0203672285235124,-2.4452586643682226,-2.204203050501392
496,0.5474464451404456,0.5318144160390352,0.3761143967294854,-2.8673598627311883,-2.328330582711892,-2.218415991203233
497,0.5972984216450682,0.5252025968753634,0.342817165139011,-2.703104453718271,-2.1818753946059157,-2.0410041448579817
498,0.580546018397782,0.5066491581868651,0.3425855655254821,-3.122820584631996,-2.576510944577076,-2.2904748191766857
499,0.461339204370644,0.4301514515642757,0.3642258392682938,-3.125529839309525,-2.4838497765218115,-2.1821391281661384
